Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000184678	homo sapiens	E-GEOD-45581	'inflammatory breast cancer' vs 'normal'	1.3	0.000991365918993997	
ENSG00000184678	homo sapiens	E-GEOD-16873	'ductal carcinoma in situ' vs 'histologically normal'	1.3	0.00356369661645046	
ENSG00000184678	homo sapiens	E-MTAB-7518	'cisplatin; 100 micromolar' vs 'none' in 'scrambled siRNA'	1.3	0.00859126476242278	
ENSG00000184678	homo sapiens	E-GEOD-57463	'SOX9 overexpression' vs 'control'	1.3	0.0143893790863671	
ENSG00000184678	homo sapiens	E-GEOD-11151	'clear cell renal carcinoma' vs 'normal' in 'adult'	-1.3	0.0292097527314603	
ENSG00000184678	homo sapiens	E-GEOD-49608	'4 hour' vs '0 hour' in 'MDA-MB-231'	-1.2	5.49509941204768e-37	
ENSG00000184678	homo sapiens	E-MTAB-7745	'dexamethasone; 1 micromolar' vs 'vehicle'	1.2	7.3923540039308e-30	
ENSG00000184678	homo sapiens	E-MTAB-7613	'human cytomegalovirus (Towne strain)' vs 'none'	-1.2	4.28835014364516e-24	
ENSG00000184678	homo sapiens	E-GEOD-35428	'ethanol; 17beta-estradiol' vs 'ethanol; control'	-1.2	9.53318517298749e-16	
ENSG00000184678	homo sapiens	E-MTAB-7372	'TCF4 knockdown by siRNA' vs 'scrambled siRNA'	-1.2	3.73663543700485e-13	
ENSG00000184678	homo sapiens	E-GEOD-68086	'colorectal carcinoma' vs 'normal'	1.2	2.35294625610258e-12	
ENSG00000184678	homo sapiens	E-GEOD-58365	'BCL6 RD2 mutant' vs 'wild type'	1.2	5.07316731343684e-8	
ENSG00000184678	homo sapiens	E-GEOD-8597	'DMSO control; 17beta-estradiol' vs 'DMSO control; control (ethanol vehicle)'	-1.2	1.76593936095811e-7	
ENSG00000184678	homo sapiens	E-GEOD-80832	'Zaire ebolavirus lacking the mucin domain of GP' vs 'mock' at '8 hour'	-1.2	7.63126747679307e-7	
ENSG00000184678	homo sapiens	E-GEOD-29137	'Numb4 overexpression' vs 'control' in 'MDAMB231'	1.2	0.00000183627851259229	
ENSG00000184678	homo sapiens	E-GEOD-22533	'fulvestrant' vs 'ethanol' in 'MCF-7/LTED'	1.2	0.00000351027914737415	
ENSG00000184678	homo sapiens	E-MTAB-5917	'lipopolysaccharide and interferon gamma; 1 day' vs 'none; 3 day' in 'phorbol 13-acetate 12-myristate; 100 nanomolar'	1.2	0.0000301958238000386	
ENSG00000184678	homo sapiens	E-GEOD-29137	'Numb5 overexpression' vs 'control' in 'MCF7'	-1.2	0.0000452302440226343	
ENSG00000184678	homo sapiens	E-GEOD-30775	'LSD1 knockdown' vs 'control'	1.2	0.0000475970920844437	
ENSG00000184678	homo sapiens	E-GEOD-48433	'786-0; renal adenocarcinoma; P10' vs '786-0; renal adenocarcinoma; P0'	1.2	0.0000781956958793995	
ENSG00000184678	homo sapiens	E-GEOD-19639	'long term estrogen deprived' vs 'control' in 'MCF-7'	-1.2	0.0000879715817168854	
ENSG00000184678	homo sapiens	E-GEOD-41678	'MDAMB231; cocultured with fibroblast CCD1112Sk' vs 'MDAMB231; normal'	1.2	0.000134345747633789	
ENSG00000184678	homo sapiens	E-GEOD-51704	'KLF5 siRNA' vs 'control' in 'AGS'	1.2	0.000147055626580823	
ENSG00000184678	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani' vs 'mock' at '54 hour'	1.2	0.000229345631970022	
ENSG00000184678	homo sapiens	E-MTAB-7328	'CB-5083; 5 micromolar' vs 'dimethyl sulfoxide' in 'sensitive to CB-5083'	1.2	0.000339410804936162	
ENSG00000184678	homo sapiens	E-MTAB-9206	'ELP3 shRNA' vs 'scrambled shRNA'	1.2	0.000348140046062135	
ENSG00000184678	homo sapiens	E-GEOD-56788	'GLI1 knock-down' vs 'mock'	1.2	0.00194494229007729	
ENSG00000184678	homo sapiens	E-GEOD-45757	'PL45; CI-1040; 2 millimolar' vs 'PL45; vehicle; '	1.2	0.00459149525300217	
ENSG00000184678	homo sapiens	E-GEOD-10233	'cyclin T1 shRNA' vs 'control shRNA'	-1.2	0.00586131278550526	
ENSG00000184678	homo sapiens	E-GEOD-11791	'zinc; 75 millimolar; p-delta-MT-Myc' vs 'zinc; 75 millimolar; empty vector'	-1.2	0.00704160859890374	
ENSG00000184678	homo sapiens	E-MTAB-3645	'Hypoxia' vs 'Normoxia' in 'A2780; Cisplatin'	1.2	0.0082063955064292	
ENSG00000184678	homo sapiens	E-GEOD-5823	'c-MYC knockdown' vs 'none' in 'HeLa'	1.2	0.0139613647326291	
ENSG00000184678	homo sapiens	E-MTAB-6087	'hypoxia' vs 'normoxia' in 'SW684'	1.2	0.0201965250252073	
ENSG00000184678	homo sapiens	E-GEOD-60052	'small cell lung carcinoma' vs 'normal'	1.2	0.0320132110876076	
ENSG00000184678	homo sapiens	E-GEOD-63569	'myelodysplastic syndrome; SF3B1 mutated K700E' vs 'normal'	-1.2	0.0470859313683745	
ENSG00000184678	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in '769P'	-1.1	4.40167116851223e-44	
ENSG00000184678	homo sapiens	E-MTAB-5537	'estrogen receptor alpha shRNA' vs 'scrambled shRNA'	1.1	5.76337909504944e-10	
ENSG00000184678	homo sapiens	E-GEOD-68086	'pancreatic adenocarcinoma' vs 'normal'	1.1	4.9567790914701e-8	
ENSG00000184678	homo sapiens	E-GEOD-20719	'GDC-0941 1 millimolar' vs 'none'	1.1	3.80564206233561e-7	
ENSG00000184678	homo sapiens	E-GEOD-32526	'S2N; tumorigenic; spheres' vs 'S2; non-tumorigenic; spheres'	-1.1	0.00000161134727241035	
ENSG00000184678	homo sapiens	E-TABM-868	'GAM overexpression' vs 'wild type' in 'lipopolysaccharide; 100 nanogram per milliliter'	1.1	0.00000310363774773323	
ENSG00000184678	homo sapiens	E-GEOD-23031	'ribavirin 100 microgram per milliliter' vs 'phosphate buffered saline'	1.1	0.00000317949999776064	
ENSG00000184678	homo sapiens	E-GEOD-49284	'EPZ6438; 10x lowest cytotoxic concentration' vs 'DMSO' in 'SUDHL6' at '6 day'	1.1	0.00000417431603396835	
ENSG00000184678	homo sapiens	E-GEOD-37827	'SARS coronavirus Urbani' vs 'none' at '54 hour'	1.1	0.00000635094345642158	
ENSG00000184678	homo sapiens	E-GEOD-7578	'Bmi-1 shRNA' vs 'wild type'	-1.1	0.00000690481987379828	
ENSG00000184678	homo sapiens	E-GEOD-7578	'Bmi-1 Mel-18 shRNA' vs 'wild type'	-1.1	0.0000123639467798914	
ENSG00000184678	homo sapiens	E-GEOD-12791	'treated with 30 nM Paclitaxel' vs 'untreated'	1.1	0.0000311392774181826	
ENSG00000184678	homo sapiens	E-GEOD-48433	'HOP-92; large cell undifferentiated lung; P04' vs 'HOP-92; large cell undifferentiated lung; P0'	-1.1	0.0000373928075454599	
ENSG00000184678	homo sapiens	E-GEOD-45757	'SU86.86; CI-1040; 2 millimolar' vs 'SU86.86; vehicle; '	1.1	0.0000451818902301748	
ENSG00000184678	homo sapiens	E-GEOD-37827	'SARS coronavirus Urbani' vs 'none' at '60 hour'	1.1	0.0000562745326428316	
ENSG00000184678	homo sapiens	E-GEOD-57728	'ICG-001; 10 micromolar' vs 'DMSO' at '24 hour'	1.1	0.0000849978571495475	
ENSG00000184678	homo sapiens	E-GEOD-48433	'NCI-H226; squamous cell lung carcinoma; P10' vs 'NCI-H226; squamous cell lung carcinoma; P0'	-1.1	0.000102385085220476	
ENSG00000184678	homo sapiens	E-GEOD-81089	'tumor tissue' vs 'non-malignant tissue'	1.1	0.000217822637790518	
ENSG00000184678	homo sapiens	E-GEOD-48433	'AsPC-1; pancreatic adenocarcinoma; P10' vs 'AsPC-1; pancreatic adenocarcinoma; P0'	-1.1	0.000237599185690807	
ENSG00000184678	homo sapiens	E-GEOD-37136	'transduced with HOXA1' vs 'control'	1.1	0.000430451863810781	
ENSG00000184678	homo sapiens	E-GEOD-53757	'tumor' vs 'normal' in 'stage 3'	-1.1	0.000873320243864818	
ENSG00000184678	homo sapiens	E-GEOD-45581	'non-inflammatory breast cancer' vs 'normal'	1.1	0.00228840504679573	
ENSG00000184678	homo sapiens	E-GEOD-71404	'hepatocyte growth factor (human); 1 nanogram' vs 'none' at '32 hour'	-1.1	0.0163805330656437	
ENSG00000184678	homo sapiens	E-GEOD-55092	'neoplasm; malignant' vs 'normal tissue adjacent to neoplasm; non-malignant' in 'hepatocyte'	1.1	0.0280995476252523	
ENSG00000184678	homo sapiens	E-GEOD-48433	'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P10' vs 'CCRF-CEM; acute lymphoblastic (T-ALL) leukemia; P0'	-1.1	0.0381952288027668	
ENSG00000184678	homo sapiens	E-GEOD-58326	'siZNF217' vs 'control'	1	6.66015879664368e-156	
ENSG00000184678	homo sapiens	E-MTAB-7808	'doxycycline' vs 'none' in '786-0'	-1	2.37407226814212e-34	
ENSG00000184678	homo sapiens	E-GEOD-49608	'4 hour' vs '0 hour' in 'MDA-LM2'	-1	2.82294651993046e-27	
ENSG00000184678	homo sapiens	E-GEOD-44077	'non-small cell lung carcinoma' vs 'normal'	1	1.5226042977956e-9	
ENSG00000184678	homo sapiens	E-GEOD-48433	'K-562; chronic myelogenous (blast crisis) leukemia; P04' vs 'K-562; chronic myelogenous (blast crisis) leukemia; P0'	1	0.0000055538279861443	
ENSG00000184678	homo sapiens	E-MTAB-9848	'doxorubicin; 100 nanomolar' vs 'none' in 'ZNF84 siRNA'	1	0.000006007570316764	
ENSG00000184678	homo sapiens	E-GEOD-33267	'SARS coronavirus Urbani ΔORF6 mutant' vs 'mock' at '30 hour'	1	0.0000275843046831916	
ENSG00000184678	homo sapiens	E-GEOD-16089	'resistant to methotrexate' vs 'sensitive to methotrexate'	1	0.000079219067767754	
ENSG00000184678	homo sapiens	E-GEOD-45757	'Panc-3.27; CI-1040; 2 millimolar' vs 'Panc-3.27; vehicle; '	1	0.000105121197408764	
ENSG00000184678	homo sapiens	E-GEOD-32876	'miR124 transfection' vs 'control'	1	0.000137621146346412	
ENSG00000184678	homo sapiens	E-MTAB-5917	'lipopolysaccharide; 1 day' vs 'none; 3 day' in 'phorbol 13-acetate 12-myristate; 100 nanomolar'	1	0.000289258715062976	
ENSG00000184678	homo sapiens	E-GEOD-25412	'resveratrol; 150 millimolar' vs 'vehicle; '	1	0.000444296360861872	
ENSG00000184678	homo sapiens	E-GEOD-48433	'UACC-62; melanoma; P01' vs 'UACC-62; melanoma; P0'	-1	0.000610268561886505	
ENSG00000184678	homo sapiens	E-MTAB-5285	'gefitinib; 6 hour' vs 'none; 2 hour'	1	0.000766842303940125	
ENSG00000184678	homo sapiens	E-GEOD-66354	'atypical teratoid/rhabdoid tumor' vs 'normal'	-1	0.000798685404338028	
ENSG00000184678	homo sapiens	E-MTAB-5627	'golgicide A' vs 'DMSO' at '20 hour'	-1	0.00102664538241414	
ENSG00000184678	homo sapiens	E-GEOD-48433	'COLO 205; adenocarcinoma of colon; P04' vs 'COLO 205; adenocarcinoma of colon; P0'	1	0.00163384655192009	
ENSG00000184678	homo sapiens	E-GEOD-48433	'786-0; renal adenocarcinoma; P01' vs '786-0; renal adenocarcinoma; P0'	1	0.00169990033800057	
ENSG00000184678	homo sapiens	E-GEOD-22139	'DAOY M14; MYC overexpression' vs 'DAOY; vector control'	-1	0.00188304814412511	
ENSG00000184678	homo sapiens	E-GEOD-25412	'resveratrol; 250 millimolar' vs 'vehicle; '	1	0.00200197879686881	
ENSG00000184678	homo sapiens	E-GEOD-42781	'delta-her2 overexpression' vs 'control'	-1	0.00261027209788592	
ENSG00000184678	homo sapiens	E-GEOD-6907	'20 micromolar potassium dichromate' vs 'none'	-1	0.00438592860370561	
ENSG00000184678	homo sapiens	E-GEOD-6907	'6500 micromolar nickel (II) chloride hexahydrate' vs 'none'	-1	0.00530740088575449	
ENSG00000184678	homo sapiens	E-GEOD-48433	'HL-60(TB); promyelocytic leukemia; P04' vs 'HL-60(TB); promyelocytic leukemia; P0'	1	0.00692429038581764	
ENSG00000184678	homo sapiens	E-GEOD-49515	'pancreatic cancer' vs 'normal'	1	0.0271374657934104	
ENSG00000184678	homo sapiens	E-GEOD-36076	'pancreatic carcinoma' vs 'normal'	1	0.0271374657934112	
ENSG00000184678	homo sapiens	E-GEOD-8527	'Streptococcus pneumoniae serotype 19F strain G54 (wild type)' vs 'none'	1	0.0334885842860596	
ENSG00000184678	homo sapiens	E-GEOD-55541	'H3.3 K27M' vs 'mock'	1	0.0404530121823547	
